result_id,race_id,driver_id,driver_ref
14961,603,1283,mike_wilds
14962,603,1230,vittorio_brambilla
14963,603,1270,ian_ashley
14964,604,1199,carlos_reutemann
14965,604,1250,carlos_pace
14966,604,1231,james_hunt
14967,604,1224,emerson_fittipaldi
14968,604,1187,john_watson
14969,604,1221,patrick_depailler
14970,604,1200,jochen_mass
14971,604,1289,graham_hill
14972,604,1278,chris_amon
14973,604,1197,jean-pierre_jarier
14974,604,1223,clay_regazzoni
14975,604,1243,rolf_stommelen
14976,604,1238,ronnie_peterson
14977,604,1283,mike_wilds
14978,604,1252,tom_pryce
14979,604,1222,jody_scheckter
14980,604,1232,arturo_merzario
14981,604,1182,niki_lauda
14982,604,1172,jacques_laffite
14983,604,1288,mark_donohue
14984,604,1319,jose_dolhem
14985,604,1230,vittorio_brambilla
14986,604,1324,helmuth_koinigg
14987,604,1235,jacky_ickx
14988,604,1314,tim_schenken
14989,604,1207,mario_andretti
14990,604,1304,denny_hulme
14991,604,1233,hans-joachim_stuck
14992,604,1270,ian_ashley
14993,604,1306,jean-pierre_beltoise
14994,604,1894,luca_lonza
14995,605,1224,emerson_fittipaldi
14996,605,1327,francois_cevert
14997,605,1328,jackie_stewart
14998,605,1235,jacky_ickx
14999,605,1304,denny_hulme
15000,605,1290,wilson_fittipaldi
15001,605,1223,clay_regazzoni
15002,605,1309,peter_revson
15003,605,1232,arturo_merzario
15004,605,1329,mike_beuttler
15005,605,1197,jean-pierre_jarier
15006,605,1306,jean-pierre_beltoise
15007,605,1307,howden_ganley
15008,605,1238,ronnie_peterson
15009,605,1182,niki_lauda
15010,605,1199,carlos_reutemann
15011,605,1305,mike_hailwood
15012,605,1250,carlos_pace
15013,605,1330,nanni_galli
15014,606,1224,emerson_fittipaldi
15015,606,1328,jackie_stewart
15016,606,1304,denny_hulme
15017,606,1232,arturo_merzario
15018,606,1235,jacky_ickx
15019,606,1223,clay_regazzoni
15020,606,1307,howden_ganley
15021,606,1182,niki_lauda
15022,606,1330,nanni_galli
15023,606,1327,francois_cevert
15024,606,1199,carlos_reutemann
15025,606,1331,luiz_bueno
15026,606,1306,jean-pierre_beltoise
15027,606,1329,mike_beuttler
15028,606,1250,carlos_pace
15029,606,1305,mike_hailwood
15030,606,1197,jean-pierre_jarier
15031,606,1238,ronnie_peterson
15032,606,1290,wilson_fittipaldi
15033,606,1309,peter_revson
15034,607,1328,jackie_stewart
15035,607,1309,peter_revson
15036,607,1224,emerson_fittipaldi
15037,607,1232,arturo_merzario
15038,607,1304,denny_hulme
15039,607,1332,george_follmer
15040,607,1199,carlos_reutemann
15041,607,1333,andrea_de_adamich
15042,607,1222,jody_scheckter
15043,607,1307,howden_ganley
15044,607,1238,ronnie_peterson
15045,607,1250,carlos_pace
15046,607,1292,eddie_keizan
15047,607,1197,jean-pierre_jarier
15048,607,1327,francois_cevert
15049,607,1329,mike_beuttler
15050,607,1290,wilson_fittipaldi
15051,607,1334,jackie_pretorius
15052,607,1182,niki_lauda
15053,607,1262,jackie_oliver
15054,607,1306,jean-pierre_beltoise
15055,607,1293,dave_charlton
15056,607,1223,clay_regazzoni
15057,607,1235,jacky_ickx
15058,607,1305,mike_hailwood
15059,608,1224,emerson_fittipaldi
15060,608,1327,francois_cevert
15061,608,1332,george_follmer
15062,608,1309,peter_revson
15063,608,1306,jean-pierre_beltoise
15064,608,1304,denny_hulme
15065,608,1329,mike_beuttler
15066,608,1280,henri_pescarolo
15067,608,1223,clay_regazzoni
15068,608,1290,wilson_fittipaldi
15069,608,1330,nanni_galli
15070,608,1235,jacky_ickx
15071,608,1199,carlos_reutemann
15072,608,1307,howden_ganley
15073,608,1238,ronnie_peterson
15074,608,1328,jackie_stewart
15075,608,1182,niki_lauda
15076,608,1289,graham_hill
15077,608,1305,mike_hailwood
15078,608,1262,jackie_oliver
15079,608,1333,andrea_de_adamich
15080,608,1250,carlos_pace
15081,609,1328,jackie_stewart
15082,609,1327,francois_cevert
15083,609,1224,emerson_fittipaldi
15084,609,1333,andrea_de_adamich
15085,609,1182,niki_lauda
15086,609,1278,chris_amon
15087,609,1304,denny_hulme
15088,609,1250,carlos_pace
15089,609,1289,graham_hill
15090,609,1223,clay_regazzoni
15091,609,1329,mike_beuttler
15092,609,1197,jean-pierre_jarier
15093,609,1306,jean-pierre_beltoise
15094,609,1290,wilson_fittipaldi
15095,609,1238,ronnie_peterson
15096,609,1309,peter_revson
15097,609,1307,howden_ganley
15098,609,1199,carlos_reutemann
15099,609,1332,george_follmer
15100,609,1262,jackie_oliver
15101,609,1235,jacky_ickx
15102,609,1330,nanni_galli
15103,609,1305,mike_hailwood
15104,610,1328,jackie_stewart
15105,610,1224,emerson_fittipaldi
15106,610,1238,ronnie_peterson
15107,610,1327,francois_cevert
15108,610,1309,peter_revson
15109,610,1304,denny_hulme
15110,610,1333,andrea_de_adamich
15111,610,1305,mike_hailwood
15112,610,1231,james_hunt
15113,610,1262,jackie_oliver
15114,610,1290,wilson_fittipaldi
15115,610,1197,jean-pierre_jarier
15116,610,1289,graham_hill
15117,610,1232,arturo_merzario
15118,610,1199,carlos_reutemann
15119,610,1235,jacky_ickx
15120,610,1307,howden_ganley
15121,610,1306,jean-pierre_beltoise
15122,610,1250,carlos_pace
15123,610,1259,david_purley
15124,610,1330,nanni_galli
15125,610,1182,niki_lauda
15126,610,1278,chris_amon
15127,610,1223,clay_regazzoni
15128,610,1329,mike_beuttler
15129,611,1304,denny_hulme
15130,611,1238,ronnie_peterson
15131,611,1327,francois_cevert
15132,611,1199,carlos_reutemann
15133,611,1328,jackie_stewart
15134,611,1235,jacky_ickx
15135,611,1309,peter_revson
15136,611,1329,mike_beuttler
15137,611,1223,clay_regazzoni
15138,611,1250,carlos_pace
15139,611,1307,howden_ganley
15140,611,1224,emerson_fittipaldi
15141,611,1182,niki_lauda
15142,611,1332,george_follmer
15143,611,1306,jean-pierre_beltoise
15144,611,1262,jackie_oliver
15145,611,1305,mike_hailwood
15146,611,1197,jean-pierre_jarier
15147,611,1289,graham_hill
15148,611,1290,wilson_fittipaldi
15149,611,1317,reine_wisell
15150,612,1238,ronnie_peterson
15151,612,1327,francois_cevert
15152,612,1199,carlos_reutemann
15153,612,1328,jackie_stewart
15154,612,1235,jacky_ickx
15155,612,1231,james_hunt
15156,612,1232,arturo_merzario
15157,612,1304,denny_hulme
15158,612,1182,niki_lauda
15159,612,1289,graham_hill
15160,612,1306,jean-pierre_beltoise
15161,612,1223,clay_regazzoni
15162,612,1250,carlos_pace
15163,612,1307,howden_ganley
15164,612,1313,rikky_von_opel
15165,612,1290,wilson_fittipaldi
15166,612,1222,jody_scheckter
15167,612,1224,emerson_fittipaldi
15168,612,1305,mike_hailwood
15169,612,1333,andrea_de_adamich
15170,612,1317,reine_wisell
15171,612,1332,george_follmer
15172,612,1280,henri_pescarolo
15173,612,1197,jean-pierre_jarier
15174,612,1262,jackie_oliver
15175,613,1309,peter_revson
15176,613,1238,ronnie_peterson
15177,613,1304,denny_hulme
15178,613,1231,james_hunt
15179,613,1327,francois_cevert
15180,613,1199,carlos_reutemann
15181,613,1223,clay_regazzoni
15182,613,1235,jacky_ickx
15183,613,1307,howden_ganley
15184,613,1328,jackie_stewart
15185,613,1329,mike_beuttler
15186,613,1182,niki_lauda
15187,613,1313,rikky_von_opel
15188,613,1290,wilson_fittipaldi
15189,613,1224,emerson_fittipaldi
15190,613,1187,john_watson
15191,613,1289,graham_hill
15192,613,1278,chris_amon
15193,613,1222,jody_scheckter
15194,613,1305,mike_hailwood
15195,613,1200,jochen_mass
15196,613,1250,carlos_pace
15197,613,1306,jean-pierre_beltoise
15198,613,1333,andrea_de_adamich
15199,613,1335,roger_williamson
15200,613,1332,george_follmer
15201,613,1262,jackie_oliver
15202,613,1336,graham_mcrae
15203,613,1259,david_purley
15204,614,1328,jackie_stewart
15205,614,1327,francois_cevert
15206,614,1231,james_hunt
15207,614,1309,peter_revson
15208,614,1306,jean-pierre_beltoise
15209,614,1298,gijs_van_lennep
15210,614,1250,carlos_pace
15211,614,1223,clay_regazzoni
15212,614,1307,howden_ganley
15213,614,1332,george_follmer
15214,614,1238,ronnie_peterson
15215,614,1289,graham_hill
15216,614,1182,niki_lauda
15217,614,1305,mike_hailwood
15218,614,1304,denny_hulme
15219,614,1290,wilson_fittipaldi
15220,614,1278,chris_amon
15221,614,1199,carlos_reutemann
15222,614,1259,david_purley
15223,614,1335,roger_williamson
15224,614,1224,emerson_fittipaldi
15225,614,1329,mike_beuttler
15226,614,1262,jackie_oliver
15227,614,1313,rikky_von_opel
15228,615,1328,jackie_stewart
15229,615,1327,francois_cevert
15230,615,1235,jacky_ickx
15231,615,1250,carlos_pace
15232,615,1290,wilson_fittipaldi
15233,615,1224,emerson_fittipaldi
15234,615,1200,jochen_mass
15235,615,1262,jackie_oliver
15236,615,1309,peter_revson
15237,615,1280,henri_pescarolo
15238,615,1243,rolf_stommelen
15239,615,1304,denny_hulme
15240,615,1289,graham_hill
15241,615,1305,mike_hailwood
15242,615,1259,david_purley
15243,615,1329,mike_beuttler
15244,615,1199,carlos_reutemann
15245,615,1223,clay_regazzoni
15246,615,1332,george_follmer
15247,615,1306,jean-pierre_beltoise
15248,615,1182,niki_lauda
15249,615,1238,ronnie_peterson
15250,616,1238,ronnie_peterson
15251,616,1328,jackie_stewart
15252,616,1250,carlos_pace
15253,616,1199,carlos_reutemann
15254,616,1306,jean-pierre_beltoise
15255,616,1223,clay_regazzoni
15256,616,1232,arturo_merzario
15257,616,1304,denny_hulme
15258,616,1298,gijs_van_lennep
15259,616,1305,mike_hailwood
15260,616,1224,emerson_fittipaldi
15261,616,1307,howden_ganley
15262,616,1197,jean-pierre_jarier
15263,616,1313,rikky_von_opel
15264,616,1290,wilson_fittipaldi
15265,616,1289,graham_hill
15266,616,1332,george_follmer
15267,616,1243,rolf_stommelen
15268,616,1262,jackie_oliver
15269,616,1327,francois_cevert
15270,616,1231,james_hunt
15271,616,1309,peter_revson
15272,616,1329,mike_beuttler
15273,617,1238,ronnie_peterson
15274,617,1224,emerson_fittipaldi
15275,617,1309,peter_revson
15276,617,1328,jackie_stewart
15277,617,1327,francois_cevert
15278,617,1199,carlos_reutemann
15279,617,1305,mike_hailwood
15280,617,1235,jacky_ickx
15281,617,1259,david_purley
15282,617,1332,george_follmer
15283,617,1262,jackie_oliver
15284,617,1243,rolf_stommelen
15285,617,1306,jean-pierre_beltoise
15286,617,1289,graham_hill
15287,617,1304,denny_hulme
15288,617,1307,howden_ganley
15289,617,1329,mike_beuttler
15290,617,1182,niki_lauda
15291,617,1223,clay_regazzoni
15292,617,1250,carlos_pace
15293,617,1298,gijs_van_lennep
15294,617,1313,rikky_von_opel
15295,617,1290,wilson_fittipaldi
15296,617,1232,arturo_merzario
15297,617,1231,james_hunt
15298,618,1309,peter_revson
15299,618,1224,emerson_fittipaldi
15300,618,1262,jackie_oliver
15301,618,1306,jean-pierre_beltoise
15302,618,1328,jackie_stewart
15303,618,1307,howden_ganley
15304,618,1231,james_hunt
15305,618,1199,carlos_reutemann
15306,618,1305,mike_hailwood
15307,618,1278,chris_amon
15308,618,1290,wilson_fittipaldi
15309,618,1243,rolf_stommelen
15310,618,1304,denny_hulme
15311,618,1314,tim_schenken
15312,618,1232,arturo_merzario
15313,618,1289,graham_hill
15314,618,1332,george_follmer
15315,618,1250,carlos_pace
15316,618,1197,jean-pierre_jarier
15317,618,1313,rikky_von_opel
15318,618,1182,niki_lauda
15319,618,1222,jody_scheckter
15320,618,1327,francois_cevert
15321,618,1329,mike_beuttler
15322,618,1238,ronnie_peterson
15323,618,1320,peter_gethin
15324,619,1238,ronnie_peterson
15325,619,1231,james_hunt
15326,619,1199,carlos_reutemann
15327,619,1304,denny_hulme
15328,619,1309,peter_revson
15329,619,1224,emerson_fittipaldi
15330,619,1235,jacky_ickx
15331,619,1223,clay_regazzoni
15332,619,1306,jean-pierre_beltoise
15333,619,1329,mike_beuttler
15334,619,1197,jean-pierre_jarier
15335,619,1307,howden_ganley
15336,619,1289,graham_hill
15337,619,1332,george_follmer
15338,619,1262,jackie_oliver
15339,619,1232,arturo_merzario
15340,619,1290,wilson_fittipaldi
15341,619,1222,jody_scheckter
15342,619,1200,jochen_mass
15343,619,1182,niki_lauda
15344,619,1305,mike_hailwood
15345,619,1250,carlos_pace
15346,619,1187,john_watson
15347,619,1312,brian_redman
15348,619,1313,rikky_von_opel
15349,619,1328,jackie_stewart
15350,619,1278,chris_amon
15351,619,1327,francois_cevert
15352,620,1328,jackie_stewart
15353,620,1304,denny_hulme
15354,620,1235,jacky_ickx
15355,620,1223,clay_regazzoni
15356,620,1314,tim_schenken
15357,620,1238,ronnie_peterson
15358,620,1199,carlos_reutemann
15359,620,1280,henri_pescarolo
15360,620,1307,howden_ganley
15361,620,1337,helmut_marko
15362,620,1182,niki_lauda
15363,620,1224,emerson_fittipaldi
15364,620,1327,francois_cevert
15365,620,1317,reine_wisell
15366,620,1309,peter_revson
15367,620,1207,mario_andretti
15368,620,1333,andrea_de_adamich
15369,620,1289,graham_hill
15370,620,1338,david_walker
15371,620,1320,peter_gethin
15372,620,1339,alex_soler-roig
15373,620,1278,chris_amon
15374,621,1304,denny_hulme
15375,621,1224,emerson_fittipaldi
15376,621,1309,peter_revson
15377,621,1207,mario_andretti
15378,621,1238,ronnie_peterson
15379,621,1289,graham_hill
15380,621,1182,niki_lauda
15381,621,1235,jacky_ickx
15382,621,1327,francois_cevert
15383,621,1338,david_walker
15384,621,1280,henri_pescarolo
15385,621,1223,clay_regazzoni
15386,621,1243,rolf_stommelen
15387,621,1337,helmut_marko
15388,621,1278,chris_amon
15389,621,1340,john_love
15390,621,1250,carlos_pace
15391,621,1307,howden_ganley
15392,621,1333,andrea_de_adamich
15393,621,1320,peter_gethin
15394,621,1306,jean-pierre_beltoise
15395,621,1328,jackie_stewart
15396,621,1305,mike_hailwood
15397,621,1199,carlos_reutemann
15398,621,1314,tim_schenken
15399,621,1293,dave_charlton
15400,622,1224,emerson_fittipaldi
15401,622,1235,jacky_ickx
15402,622,1223,clay_regazzoni
15403,622,1333,andrea_de_adamich
15404,622,1309,peter_revson
15405,622,1250,carlos_pace
15406,622,1290,wilson_fittipaldi
15407,622,1314,tim_schenken
15408,622,1338,david_walker
15409,622,1289,graham_hill
15410,622,1280,henri_pescarolo
15411,622,1328,jackie_stewart
15412,622,1278,chris_amon
15413,622,1327,francois_cevert
15414,622,1320,peter_gethin
15415,622,1304,denny_hulme
15416,622,1307,howden_ganley
15417,622,1317,reine_wisell
15418,622,1207,mario_andretti
15419,622,1305,mike_hailwood
15420,622,1238,ronnie_peterson
15421,622,1243,rolf_stommelen
15422,622,1306,jean-pierre_beltoise
15423,622,1182,niki_lauda
15424,622,1339,alex_soler-roig
15425,622,1329,mike_beuttler
15426,623,1306,jean-pierre_beltoise
15427,623,1235,jacky_ickx
15428,623,1224,emerson_fittipaldi
15429,623,1328,jackie_stewart
15430,623,1312,brian_redman
15431,623,1278,chris_amon
15432,623,1333,andrea_de_adamich
15433,623,1337,helmut_marko
15434,623,1290,wilson_fittipaldi
15435,623,1243,rolf_stommelen
15436,623,1238,ronnie_peterson
15437,623,1289,graham_hill
15438,623,1329,mike_beuttler
15439,623,1338,david_walker
15440,623,1304,denny_hulme
15441,623,1182,niki_lauda
15442,623,1250,carlos_pace
15443,623,1327,francois_cevert
15444,623,1280,henri_pescarolo
15445,623,1223,clay_regazzoni
15446,623,1305,mike_hailwood
15447,623,1307,howden_ganley
15448,623,1314,tim_schenken
15449,623,1320,peter_gethin
15450,623,1317,reine_wisell
15451,624,1224,emerson_fittipaldi
15452,624,1327,francois_cevert
15453,624,1304,denny_hulme
15454,624,1305,mike_hailwood
15455,624,1250,carlos_pace
15456,624,1278,chris_amon
15457,624,1309,peter_revson
15458,624,1307,howden_ganley
15459,624,1238,ronnie_peterson
15460,624,1337,helmut_marko
15461,624,1243,rolf_stommelen
15462,624,1182,niki_lauda
15463,624,1199,carlos_reutemann
15464,624,1338,david_walker
15465,624,1289,graham_hill
15466,624,1280,henri_pescarolo
15467,624,1223,clay_regazzoni
15468,624,1333,andrea_de_adamich
15469,624,1330,nanni_galli
15470,624,1235,jacky_ickx
15471,624,1329,mike_beuttler
15472,624,1290,wilson_fittipaldi
15473,624,1320,peter_gethin
15474,624,1306,jean-pierre_beltoise
15475,624,1314,tim_schenken
15476,625,1328,jackie_stewart
15477,625,1224,emerson_fittipaldi
15478,625,1278,chris_amon
15479,625,1327,francois_cevert
15480,625,1238,ronnie_peterson
15481,625,1305,mike_hailwood
15482,625,1304,denny_hulme
15483,625,1290,wilson_fittipaldi
15484,625,1312,brian_redman
15485,625,1289,graham_hill
15486,625,1235,jacky_ickx
15487,625,1199,carlos_reutemann
15488,625,1330,nanni_galli
15489,625,1333,andrea_de_adamich
15490,625,1306,jean-pierre_beltoise
15491,625,1243,rolf_stommelen
15492,625,1314,tim_schenken
15493,625,1338,david_walker
15494,625,1329,mike_beuttler
15495,625,1221,patrick_depailler
15496,625,1317,reine_wisell
15497,625,1250,carlos_pace
15498,625,1337,helmut_marko
15499,625,1182,niki_lauda
15500,625,1293,dave_charlton
15501,626,1224,emerson_fittipaldi
15502,626,1328,jackie_stewart
15503,626,1309,peter_revson
15504,626,1278,chris_amon
15505,626,1304,denny_hulme
15506,626,1232,arturo_merzario
15507,626,1238,ronnie_peterson
15508,626,1199,carlos_reutemann
15509,626,1182,niki_lauda
15510,626,1243,rolf_stommelen
15511,626,1306,jean-pierre_beltoise
15512,626,1290,wilson_fittipaldi
15513,626,1329,mike_beuttler
15514,626,1314,tim_schenken
15515,626,1327,francois_cevert
15516,626,1338,david_walker
15517,626,1235,jacky_ickx
15518,626,1289,graham_hill
15519,626,1250,carlos_pace
15520,626,1262,jackie_oliver
15521,626,1305,mike_hailwood
15522,626,1293,dave_charlton
15523,626,1330,nanni_galli
15524,626,1280,henri_pescarolo
15525,626,1320,peter_gethin
15526,626,1333,andrea_de_adamich
15527,627,1235,jacky_ickx
15528,627,1223,clay_regazzoni
15529,627,1238,ronnie_peterson
15530,627,1307,howden_ganley
15531,627,1312,brian_redman
15532,627,1289,graham_hill
15533,627,1290,wilson_fittipaldi
15534,627,1329,mike_beuttler
15535,627,1306,jean-pierre_beltoise
15536,627,1327,francois_cevert
15537,627,1328,jackie_stewart
15538,627,1232,arturo_merzario
15539,627,1333,andrea_de_adamich
15540,627,1314,tim_schenken
15541,627,1278,chris_amon
15542,627,1250,carlos_pace
15543,627,1224,emerson_fittipaldi
15544,627,1280,henri_pescarolo
15545,627,1304,denny_hulme
15546,627,1305,mike_hailwood
15547,627,1199,carlos_reutemann
15548,627,1243,rolf_stommelen
15549,627,1338,david_walker
15550,627,1182,niki_lauda
15551,627,1321,derek_bell
15552,627,1293,dave_charlton
15553,627,1317,reine_wisell
15554,628,1224,emerson_fittipaldi
15555,628,1304,denny_hulme
15556,628,1309,peter_revson
15557,628,1305,mike_hailwood
15558,628,1278,chris_amon
15559,628,1307,howden_ganley
15560,628,1328,jackie_stewart
15561,628,1306,jean-pierre_beltoise
15562,628,1327,francois_cevert
15563,628,1182,niki_lauda
15564,628,1314,tim_schenken
15565,628,1238,ronnie_peterson
15566,628,1320,peter_gethin
15567,628,1333,andrea_de_adamich
15568,628,1243,rolf_stommelen
15569,628,1250,carlos_pace
15570,628,1330,nanni_galli
15571,628,1289,graham_hill
15572,628,1290,wilson_fittipaldi
15573,628,1329,mike_beuttler
15574,628,1296,francois_migault
15575,628,1235,jacky_ickx
15576,628,1199,carlos_reutemann
15577,628,1223,clay_regazzoni
15578,628,1338,david_walker
15579,629,1224,emerson_fittipaldi
15580,629,1305,mike_hailwood
15581,629,1304,denny_hulme
15582,629,1309,peter_revson
15583,629,1289,graham_hill
15584,629,1320,peter_gethin
15585,629,1207,mario_andretti
15586,629,1306,jean-pierre_beltoise
15587,629,1238,ronnie_peterson
15588,629,1329,mike_beuttler
15589,629,1307,howden_ganley
15590,629,1317,reine_wisell
15591,629,1182,niki_lauda
15592,629,1235,jacky_ickx
15593,629,1278,chris_amon
15594,629,1333,andrea_de_adamich
15595,629,1290,wilson_fittipaldi
15596,629,1341,john_surtees
15597,629,1314,tim_schenken
15598,629,1223,clay_regazzoni
15599,629,1250,carlos_pace
15600,629,1199,carlos_reutemann
15601,629,1327,francois_cevert
15602,629,1330,nanni_galli
15603,629,1328,jackie_stewart
15604,629,1280,henri_pescarolo
15605,629,1321,derek_bell
15606,630,1328,jackie_stewart
15607,630,1309,peter_revson
15608,630,1304,denny_hulme
15609,630,1199,carlos_reutemann
15610,630,1223,clay_regazzoni
15611,630,1278,chris_amon
15612,630,1314,tim_schenken
15613,630,1289,graham_hill
15614,630,1250,carlos_pace
15615,630,1307,howden_ganley
15616,630,1224,emerson_fittipaldi
15617,630,1235,jacky_ickx
15618,630,1280,henri_pescarolo
15619,630,1317,reine_wisell
15620,630,1182,niki_lauda
15621,630,1238,ronnie_peterson
15622,630,1329,mike_beuttler
15623,630,1327,francois_cevert
15624,630,1320,peter_gethin
15625,630,1342,skip_barber
15626,630,1306,jean-pierre_beltoise
15627,630,1343,bill_brack
15628,630,1290,wilson_fittipaldi
15629,630,1333,andrea_de_adamich
15630,631,1328,jackie_stewart
15631,631,1327,francois_cevert
15632,631,1304,denny_hulme
15633,631,1238,ronnie_peterson
15634,631,1235,jacky_ickx
15635,631,1207,mario_andretti
15636,631,1221,patrick_depailler
15637,631,1223,clay_regazzoni
15638,631,1222,jody_scheckter
15639,631,1317,reine_wisell
15640,631,1289,graham_hill
15641,631,1344,sam_posey
15642,631,1329,mike_beuttler
15643,631,1280,henri_pescarolo
15644,631,1278,chris_amon
15645,631,1342,skip_barber
15646,631,1305,mike_hailwood
15647,631,1309,peter_revson
15648,631,1182,niki_lauda
15649,631,1250,carlos_pace
15650,631,1320,peter_gethin
15651,631,1307,howden_ganley
15652,631,1338,david_walker
15653,631,1290,wilson_fittipaldi
15654,631,1306,jean-pierre_beltoise
15655,631,1312,brian_redman
15656,631,1199,carlos_reutemann
15657,631,1333,andrea_de_adamich
15658,631,1314,tim_schenken
15659,631,1224,emerson_fittipaldi
15660,631,1321,derek_bell
15661,632,1207,mario_andretti
15662,632,1328,jackie_stewart
15663,632,1223,clay_regazzoni
15664,632,1317,reine_wisell
15665,632,1278,chris_amon
15666,632,1304,denny_hulme
15667,632,1312,brian_redman
15668,632,1235,jacky_ickx
15669,632,1289,graham_hill
15670,632,1238,ronnie_peterson
15671,632,1280,henri_pescarolo
15672,632,1243,rolf_stommelen
15673,632,1333,andrea_de_adamich
15674,632,1224,emerson_fittipaldi
15675,632,1341,john_surtees
15676,632,1327,francois_cevert
15677,632,1307,howden_ganley
15678,632,1345,pedro_rodriguez
15679,632,1293,dave_charlton
15680,632,1346,jo_siffert
15681,632,1340,john_love
15682,632,1334,jackie_pretorius
15683,632,1320,peter_gethin
15684,632,1347,jo_bonnier
15685,632,1339,alex_soler-roig
15686,633,1328,jackie_stewart
15687,633,1235,jacky_ickx
15688,633,1278,chris_amon
15689,633,1345,pedro_rodriguez
15690,633,1304,denny_hulme
15691,633,1306,jean-pierre_beltoise
15692,633,1327,francois_cevert
15693,633,1320,peter_gethin
15694,633,1314,tim_schenken
15695,633,1307,howden_ganley
15696,633,1341,john_surtees
15697,633,1317,reine_wisell
15698,633,1224,emerson_fittipaldi
15699,633,1280,henri_pescarolo
15700,633,1207,mario_andretti
15701,633,1339,alex_soler-roig
15702,633,1238,ronnie_peterson
15703,633,1223,clay_regazzoni
15704,633,1243,rolf_stommelen
15705,633,1346,jo_siffert
15706,633,1289,graham_hill
15707,634,1328,jackie_stewart
15708,634,1238,ronnie_peterson
15709,634,1235,jacky_ickx
15710,634,1304,denny_hulme
15711,634,1224,emerson_fittipaldi
15712,634,1243,rolf_stommelen
15713,634,1341,john_surtees
15714,634,1280,henri_pescarolo
15715,634,1345,pedro_rodriguez
15716,634,1314,tim_schenken
15717,634,1346,jo_siffert
15718,634,1306,jean-pierre_beltoise
15719,634,1278,chris_amon
15720,634,1223,clay_regazzoni
15721,634,1320,peter_gethin
15722,634,1317,reine_wisell
15723,634,1327,francois_cevert
15724,634,1289,graham_hill
15725,634,1307,howden_ganley
15726,634,1207,mario_andretti
15727,634,1339,alex_soler-roig
15728,634,1342,skip_barber
15729,635,1235,jacky_ickx
15730,635,1345,pedro_rodriguez
15731,635,1223,clay_regazzoni
15732,635,1238,ronnie_peterson
15733,635,1341,john_surtees
15734,635,1346,jo_siffert
15735,635,1307,howden_ganley
15736,635,1298,gijs_van_lennep
15737,635,1306,jean-pierre_beltoise
15738,635,1289,graham_hill
15739,635,1328,jackie_stewart
15740,635,1304,denny_hulme
15741,635,1280,henri_pescarolo
15742,635,1342,skip_barber
15743,635,1320,peter_gethin
15744,635,1339,alex_soler-roig
15745,635,1314,tim_schenken
15746,635,1327,francois_cevert
15747,635,1243,rolf_stommelen
15748,635,1317,reine_wisell
15749,635,1207,mario_andretti
15750,635,1338,david_walker
15751,635,1278,chris_amon
15752,636,1328,jackie_stewart
15753,636,1327,francois_cevert
15754,636,1224,emerson_fittipaldi
15755,636,1346,jo_siffert
15756,636,1278,chris_amon
15757,636,1317,reine_wisell
15758,636,1306,jean-pierre_beltoise
15759,636,1341,john_surtees
15760,636,1320,peter_gethin
15761,636,1307,howden_ganley
15762,636,1243,rolf_stommelen
15763,636,1314,tim_schenken
15764,636,1348,francois_mazet
15765,636,1349,max_jean
15766,636,1280,henri_pescarolo
15767,636,1289,graham_hill
15768,636,1333,andrea_de_adamich
15769,636,1345,pedro_rodriguez
15770,636,1223,clay_regazzoni
15771,636,1238,ronnie_peterson
15772,636,1304,denny_hulme
15773,636,1235,jacky_ickx
15774,636,1339,alex_soler-roig
15775,637,1328,jackie_stewart
15776,637,1238,ronnie_peterson
15777,637,1224,emerson_fittipaldi
15778,637,1280,henri_pescarolo
15779,637,1243,rolf_stommelen
15780,637,1341,john_surtees
15781,637,1306,jean-pierre_beltoise
15782,637,1307,howden_ganley
15783,637,1346,jo_siffert
15784,637,1327,francois_cevert
15785,637,1330,nanni_galli
15786,637,1314,tim_schenken
15787,637,1317,reine_wisell
15788,637,1333,andrea_de_adamich
15789,637,1320,peter_gethin
15790,637,1235,jacky_ickx
15791,637,1223,clay_regazzoni
15792,637,1278,chris_amon
15793,637,1304,denny_hulme
15794,637,1321,derek_bell
15795,637,1329,mike_beuttler
15796,637,1293,dave_charlton
15797,637,1289,graham_hill
15798,637,1262,jackie_oliver
15799,638,1328,jackie_stewart
15800,638,1327,francois_cevert
15801,638,1223,clay_regazzoni
15802,638,1207,mario_andretti
15803,638,1238,ronnie_peterson
15804,638,1314,tim_schenken
15805,638,1341,john_surtees
15806,638,1317,reine_wisell
15807,638,1289,graham_hill
15808,638,1243,rolf_stommelen
15809,638,1350,vic_elford
15810,638,1330,nanni_galli
15811,638,1224,emerson_fittipaldi
15812,638,1346,jo_siffert
15813,638,1278,chris_amon
15814,638,1280,henri_pescarolo
15815,638,1320,peter_gethin
15816,638,1304,denny_hulme
15817,638,1329,mike_beuttler
15818,638,1307,howden_ganley
15819,638,1333,andrea_de_adamich
15820,638,1235,jacky_ickx
15821,638,1347,jo_bonnier
15822,639,1346,jo_siffert
15823,639,1224,emerson_fittipaldi
15824,639,1314,tim_schenken
15825,639,1317,reine_wisell
15826,639,1289,graham_hill
15827,639,1280,henri_pescarolo
15828,639,1243,rolf_stommelen
15829,639,1238,ronnie_peterson
15830,639,1262,jackie_oliver
15831,639,1320,peter_gethin
15832,639,1337,helmut_marko
15833,639,1330,nanni_galli
15834,639,1329,mike_beuttler
15835,639,1327,francois_cevert
